date_disclosed,country,ifc_country_code,sector,project_name,project_number,company_name,status,risk_management_investment,guarantee_investment,loan_investment,equity_investment,total_investment
2014-02-20T00:00:00Z,India,IND,Financial Institutions,Chola NCD,34658,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,Active,NA,NA,52.53,NA,52.53
2014-02-19T00:00:00Z,Tanzania,TAN,Financial Institutions,"CRDB SME Loan, GWFP and GTFP",33608,CRDB BANK PLC,Active,NA,NA,34,NA,34
2014-02-19T00:00:00Z,Turkey,TUR,"Tourism, Retail, and Property",RC Ronesans Insaat Taahhut A.S.,33904,RC RONESANS INSAAT TAAHHUT ANONIM SIRKETI,Active,NA,NA,70,NA,70
2014-02-18T00:00:00Z,India,IND,Financial Institutions,Bandhan Sub Debt,34571,BANDHAN FINANCIAL SERVICES LIMITED,Active,NA,NA,26.68,NA,26.68
2014-02-17T00:00:00Z,India,IND,Financial Institutions,AU NCD,34476,AU SMALL FINANCE BANK LIMITED,Completed,NA,NA,30,NA,30
2014-02-17T00:00:00Z,India,IND,Financial Institutions,Magma NCD,34725,MAGMA FINCORP LIMITED,Active,NA,NA,35.85,NA,35.85
2014-02-17T00:00:00Z,Africa Region,AFR,Health and Education,IFHA II,34034,IFHA-II CoÃ¶peratief U.A.,Active,NA,NA,NA,24,24
2014-02-14T00:00:00Z,Vietnam,VNM,"Tourism, Retail, and Property",Nam Long Housing,32370,NAM LONG INVESTMENT CORPORATION,Completed,NA,NA,NA,7.58,7.58
2014-02-12T00:00:00Z,China,CHA,Infrastructure,CEI Water,31781,China Everbright International Limited,Active,NA,NA,60,10,70
2014-02-11T00:00:00Z,Russian Federation,RUS,"Oil, Gas, and Mining",Novomet,33480,"NOVOMET-PERM, AO",Completed,NA,NA,55,NA,55
2014-02-11T00:00:00Z,Paraguay,PAR,Financial Institutions,Bancop CL,33629,BANCOP S.A.,Completed,NA,NA,7,NA,7
2014-02-11T00:00:00Z,Nigeria,NIR,Financial Institutions,Diamond Agri JV,34149,DIAMOND BANK PLC,Pending Approval,NA,NA,70,NA,70
2014-02-10T00:00:00Z,Armenia,ARM,Infrastructure,Vorotan Hydros,33450,CONTOURGLOBAL HYDRO CASCADE CJSC,Completed,NA,NA,16.66,7.14,23.8
2014-02-10T00:00:00Z,Indonesia,INS,Infrastructure,Asahan 1 Hydro Electric Power Plant,33853,"BAJRADAYA SENTRANUSA, PT",Active,NA,NA,75,7.5,82.5
2014-02-07T00:00:00Z,Nigeria,NIR,Financial Institutions,AIICO,33203,AIICO INSURANCE PLC,Active,NA,NA,20,NA,20
2014-02-07T00:00:00Z,World Region,WLD,Financial Institutions,Global Facility for Women Entrepreneurs,33997,BANKING ON WOMEN - GOLDMAN SACHS,Pending Approval,NA,NA,100,NA,100
2014-02-07T00:00:00Z,Western Africa Region,WAN,Financial Institutions,Synergy Private Equity Fund Limited,34352,Synergy Private Equity Fund LP,Active,NA,NA,NA,10,10
2014-02-06T00:00:00Z,Eastern Europe Region,EER,Financial Institutions,RBI Equity,31979,RAIFFEISEN ZENTRALBANK OESTERREICH AG,Active,NA,NA,NA,186.05,186.05
2014-02-06T00:00:00Z,Ethiopia,ETH,"Tourism, Retail, and Property",CrownPlaza Addis,33201,TSEMEX HOTELS AND BUSINESS PLC,Active,NA,NA,9.43,NA,9.43
2014-02-05T00:00:00Z,World Region,WLD,"Telecommunications, Media, and Technology",Ayla Networks,34428,"AYLA NETWORKS, INC.",Active,NA,NA,NA,4.5,4.5
2014-02-03T00:00:00Z,Nigeria,NIR,Agribusiness and Forestry,Boulos F&B,33473,Boulos Group of Companies,Completed,NA,NA,4.5,3.5,8
2014-01-31T00:00:00Z,Haiti,HAI,Infrastructure,Willbes in Haiti,30350,THE WILLBES HAITIAN SA,Completed,NA,NA,4,NA,4
2014-01-31T00:00:00Z,Kenya,KEN,Manufacturing,National Cement Company Ltd,32888,NATIONAL CEMENT COMPANY LIMITED,Active,NA,NA,55,15,70
2014-01-31T00:00:00Z,Croatia,HRV,Infrastructure,Rudine WPP,34079,VJETROELEKTRANA RUDINE d.o.o.,Active,NA,NA,27.22,NA,27.22
2014-01-30T00:00:00Z,Colombia,CLM,Agribusiness and Forestry,MAS Equity Partners Fund III,32832,"MAS Equity Fund III, L.P.",Active,NA,NA,NA,15,15
2014-01-30T00:00:00Z,Mexico,MXC,Health and Education,Sala Uno,33770,"Salauno Salud, S.A.P.I. de C.V.",Active,NA,NA,NA,2.24,2.24
2014-01-29T00:00:00Z,China,CHA,Manufacturing,CenturySunshine2,33903,CENTURY SUNSHINE GROUP HOLDINGS LIMITED,Active,NA,NA,25,15,40
2014-01-28T00:00:00Z,Ghana,GHA,Manufacturing,Quantum Terminal,33311,QUANTUM TERMINALS LIMITED,Pending Approval,NA,NA,8,NA,8
2014-01-24T00:00:00Z,MENA Region,EMN,Financial Institutions,GTLP Extn FIM Bank 2,34624,FIMBANK P.L.C.,Completed,NA,NA,30,NA,30
2014-01-23T00:00:00Z,Kyrgyz Republic,KGZ,Financial Institutions,Bai Tushum Bank,33030,Bank Bai-Tushum CJSC,Completed,NA,NA,4,NA,4
2014-01-23T00:00:00Z,Panama,PAN,Financial Institutions,Multibank Climate Smart and SME,33467,Multibank Inc.,Active,NA,NA,40,NA,40
2014-01-22T00:00:00Z,Sri Lanka,SRI,Financial Institutions,NDB Debt Syndication,34286,NATIONAL DEVELOPMENT BANK PLC,Active,NA,NA,20,NA,20
2014-01-17T00:00:00Z,Pakistan,PAK,Infrastructure,China Three Gorges South Asia Investment Limited,34062,CHINA THREE GORGES SOUTH ASIA INVESTMENT LIMITED,Active,NA,NA,NA,125,125
2014-01-17T00:00:00Z,Turkey,TUR,Infrastructure,Izmir tramway,34306,Izmir Metropolitan Municipality,Active,NA,NA,74.52,NA,74.52
2014-01-15T00:00:00Z,"Congo, Democratic Republic of",ZAI,Financial Institutions,Rawbank SME Global Facility,33740,RAWBANK SA,Active,NA,NA,12.9,NA,12.9
2014-01-14T00:00:00Z,Ghana,GHA,Infrastructure,Ghana Grid Company Limited,33512,GHANA GRID CO LTD,Hold,NA,NA,65,NA,65
2014-01-08T00:00:00Z,Brazil,BRA,Financial Institutions,SupplierCard,30835,SUPPLIERCARD ADMINISTRADORA DE CARTOES DE CREDITO SA,Completed,NA,NA,17.23,NA,17.23
2014-01-08T00:00:00Z,Brazil,BRA,Health and Education,Anima Equity,34325,ANIMA HOLDING S.A.,Completed,NA,NA,NA,20,20
2014-01-07T00:00:00Z,Tajikistan,TJK,Financial Institutions,IMON SL III,34332,CJSC MICROCREDIT DEPOSIT TAKING ORGANIZATION IMON INTERNATIONAL,Completed,NA,NA,5,NA,5
2014-01-07T00:00:00Z,Nigeria,NIR,"Oil, Gas, and Mining",7 Energy,34450,SEVEN ENERGY INTERNATIONAL LIMITED,Active,NA,NA,0,75,75
2014-01-02T00:00:00Z,Turkey,TUR,Financial Institutions,Abank EE,34488,ALTERNATIFBANK ANONIM SIRKETI,Active,NA,NA,50,NA,50
2013-12-26T00:00:00Z,World Region,WLD,Agribusiness and Forestry,Delta Partners 2,34721,DELTA PARTNERS EMERGING MARKETS TMT GROWTH FUND II LP,Hold,NA,NA,NA,NA,NA
2013-12-23T00:00:00Z,East Asia and Pacific Region,EAP,Financial Institutions,IFC Asia Fund,33800,"IFC EMERGING ASIA FUND, LP",Active,NA,NA,NA,200,200
2013-12-23T00:00:00Z,China,CHA,Agribusiness and Forestry,CDH Fund V,34076,"CDH Fund V, LP",Active,NA,NA,NA,75,75
2013-12-23T00:00:00Z,Georgia,GEO,Financial Institutions,Credo Georgia,34092,CREDO BANK JSC,Completed,NA,NA,4,NA,4
2013-12-23T00:00:00Z,World Region,WLD,Infrastructure,Ioxus,34585,"Ioxus, Inc.",Completed,NA,NA,NA,5,5
2013-12-20T00:00:00Z,Country Name Pending,NA,Financial Institutions,Tier II Subloan,32400,Company Name Pending,Completed,NA,NA,77.5,NA,77.5
2013-12-20T00:00:00Z,Romania,ROM,Financial Institutions,BT AMC Subdebt,34534,BANCA TRANSILVANIA SA,Active,NA,NA,NA,NA,NA
2013-12-19T00:00:00Z,Brazil,BRA,Health and Education,Mauricio Equity,33578,Ser Educacional S/A.,Active,NA,NA,NA,20,20
2013-12-19T00:00:00Z,Guyana,GUY,"Oil, Gas, and Mining",Aurora Gold,34228,Guyana Goldfields Inc,Completed,5,NA,50,10,65
2013-12-18T00:00:00Z,Sri Lanka,SRI,Financial Institutions,SFCL Senior Loan,33889,SENKADAGALA FINANCE PLC,Completed,NA,NA,7,NA,7
2013-12-16T00:00:00Z,World Region,WLD,Funds,Abraaj Global Health Fund,33475,ABRAAJ GROWTH MARKETS HEALTH FUND LP,Active,NA,NA,NA,150,150
2013-12-16T00:00:00Z,Zambia,ZAM,Financial Institutions,Bayport Zambia,33794,BAYPORT FINANCIAL SERVICES ZAMBIA LIMITED,Completed,NA,NA,10.76,NA,10.76
2013-12-13T00:00:00Z,Jamaica,JAM,"Telecommunications, Media, and Technology",Facey Group II,33791,FACEY GROUP LIMITED,Active,NA,NA,NA,20,20
2013-12-13T00:00:00Z,Senegal,SEN,Agribusiness and Forestry,"Societe Industrielle Agroalimentaire S.A.(""SIAGRO"")",33844,SOCIETE INDUSTRIELLE AGRO-ALIMENTAIRE S.A,Active,NA,NA,6.88,NA,6.88
2013-12-12T00:00:00Z,East Asia and Pacific Region,EAP,Manufacturing,ZincOx,33722,ZINCOX RESOURCES PLC,Completed,NA,NA,NA,8,8
2013-12-06T00:00:00Z,China,CHA,Agribusiness and Forestry,Hekangyuan Poultry Breeding,33944,SHANDONG HEKANGYUAN POULTRY BREEDING INC LTD,Active,NA,NA,NA,10,10
2013-12-04T00:00:00Z,Africa Region,AFR,Infrastructure,Investec Africa Private Equity Fund 2,33017,INVESTEC AFRICA PRIVATE EQUITY FUND 2 GP L.P.,Active,NA,NA,NA,30,30
2013-12-02T00:00:00Z,China,CHA,Financial Institutions,MicroCred China RMB Ln,33780,MicroCred China Limited,Pending Approval,NA,NA,14.51,NA,14.51
2013-11-27T00:00:00Z,Brazil,BRA,Infrastructure,AEGEA Equity,33239,Aegea Saneamento e ParticipaÃ§Ãµes S/A.,Active,NA,NA,NA,5,5
2013-11-27T00:00:00Z,Burkina Faso,BUR,"Tourism, Retail, and Property",Marina Mkt BKF 2,34527,MARINA MARKET SARL,Active,NA,NA,1.09,NA,1.09
2013-11-25T00:00:00Z,Russian Federation,RUS,Health and Education,Helix Lab,32926,HELIX LABORATORY SERVICE,Completed,NA,NA,4.5,NA,4.5
2013-11-25T00:00:00Z,Russian Federation,RUS,Financial Institutions,Working Capital & Systemic Solutions CIB,33860,"TSENTR-INVEST, OAO KB",Completed,NA,NA,16.99,NA,16.99
2013-11-22T00:00:00Z,China,CHA,Agribusiness and Forestry,Stora China III,27286,Stora Enso Pulp And Paper Asia AB,Active,NA,NA,88.07,58.9,146.97
2013-11-20T00:00:00Z,Peru,PER,Financial Institutions,Confianza II,32273,FINANCIERA CONFIANZA S.A.A.,Active,NA,NA,17.75,NA,17.75
2013-11-20T00:00:00Z,India,IND,Manufacturing,Flexituff,33525,Flexituff International Limited,Active,NA,NA,9,7.2,16.2
2013-11-20T00:00:00Z,Mexico,MXC,"Telecommunications, Media, and Technology",VMLA - Mexico,33958,VIRGIN MOBILE MEXICO S. DE R.L. DE C.V.,Active,NA,NA,12.5,NA,12.5
2013-11-18T00:00:00Z,Belarus,BLR,Financial Institutions,Belarusky Narodny Bank II,34287,BELARUSKY NARODNY BANK,Completed,NA,NA,7,NA,7
2013-11-18T00:00:00Z,Southern Asia Region,SAS,"Oil, Gas, and Mining",Niko,34359,Niko Resources Ltd,Active,NA,NA,70,10,80
2013-11-18T00:00:00Z,Cambodia,KAM,Financial Institutions,ACLEDA loan 2013,34386,ACLEDA BANK PLC.,Active,NA,NA,50,NA,50
2013-11-18T00:00:00Z,Russian Federation,RUS,"Telecommunications, Media, and Technology",De Novo Cloud,34467,DENOVO OVERSEAS HOLDINGS LIMITED,Completed,NA,NA,1,NA,1
2013-11-15T00:00:00Z,Ukraine,UKR,Agribusiness and Forestry,IMC Ukraine,31711,INDUSTRIAL MILK COMPANY S.A.,Active,NA,NA,30,20,50
2013-11-14T00:00:00Z,Turkey,TUR,Agribusiness and Forestry,Tiryaki II,34061,TIRYAKI AGRO GIDA SANAYI VE TICARET ANONIM SIRKETI,Completed,NA,NA,40,NA,40
2013-11-13T00:00:00Z,Mongolia,MNG,Health and Education,Intermed,33808,INTERNATIONAL MEDICAL CENTRE LLC,Active,NA,NA,10,NA,10
2013-11-12T00:00:00Z,Myanmar,BUA,"Tourism, Retail, and Property",SL Myanmar,33127,SHANGRI-LA YANGON COMPANY LIMITED,Active,NA,NA,80,NA,80
2013-11-12T00:00:00Z,Nigeria,NIR,Financial Institutions,Grooming MF Loan,33824,GROOMING PEOPLE FOR BETTER LIVELIHOOD CENTRE,Active,NA,NA,4.1,NA,4.1
2013-11-12T00:00:00Z,Eastern Europe Region,EER,"Telecommunications, Media, and Technology",Virgin Mobile Central & Eastern Europe,34291,Virgin Mobile Central and Eastern Europe (BeMyMobile Ltd.),Active,NA,NA,NA,13.83,13.83
2013-11-11T00:00:00Z,Ukraine,UKR,Agribusiness and Forestry,Mriya IV,34104,"MRIYa Agrokholdyng, TOV",Active,NA,NA,65,NA,65
2013-11-11T00:00:00Z,Nicaragua,NIC,Financial Institutions,BDF Sub-Debt,34131,Banco de Finanzas SA,Active,NA,NA,3.75,NA,3.75
2013-11-08T00:00:00Z,El Salvador,ESL,Financial Institutions,Davivienda El Salvador,32964,BANCO DAVIVIENDA SALVADORENO SA DE CV,Active,NA,NA,50,NA,50
2013-11-08T00:00:00Z,West Bank and Gaza,XOT,Manufacturing,Palestine Growth Capital Fund,34190,The Palestine Growth Capital Fund C.V.,Completed,NA,NA,NA,5,5
2013-11-06T00:00:00Z,Colombia,CLM,"Oil, Gas, and Mining",El Dovio,34112,Colombian Mines Corporation,Completed,NA,NA,NA,5.19,5.19
2013-11-05T00:00:00Z,Central America Region,XCN,Health and Education,Central America Mezzanine Infrastructure Fund II,32338,CENTRAL AMERICAN MEZZANINE INFRASTRUCTURE FUND II LP,Active,NA,NA,12.5,17.5,30
2013-11-05T00:00:00Z,Georgia,GEO,Financial Institutions,BoG Subdebt,34173,JSC BANK OF GEORGIA,Active,NA,NA,NA,NA,NA
2013-11-05T00:00:00Z,South Africa,SOU,Manufacturing,CLN South Africa,34366,MA AUTOMOTIVE ROSSLYN (PTY) LTD,Active,NA,NA,NA,27.32,27.32
2013-11-05T00:00:00Z,India,IND,Financial Institutions,Yes Bank II,34478,YES BANK LIMITED,Active,NA,NA,60,NA,60
2013-11-04T00:00:00Z,Ukraine,UKR,Manufacturing,Nadezhda LPG,33985,"KOMPANIYA NADEZHDA, PP",Active,NA,NA,15,NA,15
2013-11-01T00:00:00Z,South Africa,SOU,Financial Institutions,Project Leo,30460,RESIDUAL DEBT SERVICES LIMITED,Completed,NA,NA,100,100,200
2013-11-01T00:00:00Z,Vietnam,VNM,"Tourism, Retail, and Property",Thien Minh II,33350,THIEN MINH TRAVEL JOINT STOCK COMPANY,Active,NA,NA,NA,14,14
2013-11-01T00:00:00Z,China,CHA,Agribusiness and Forestry,Muyuan Loan 2,33505,"MUYUAN FOOD CO., LTD.",Completed,NA,NA,20.51,NA,20.51
2013-11-01T00:00:00Z,Brazil,BRA,Financial Institutions,Banco Caixa Geral - Brasil SEF,34094,Banco Caixa Geral - Brasil S A.,Completed,NA,NA,29.94,NA,29.94
2013-10-31T00:00:00Z,Turkey,TUR,Manufacturing,Sisecam Bond,33711,TURKIYE SISE VE CAM FABRIKALARI ANONIM SIRKETI,Active,NA,NA,75,NA,75
2013-10-30T00:00:00Z,Kenya,KEN,Health and Education,Bridge International Academies,32171,NEWGLOBE SCHOOLS INC,Active,NA,NA,NA,10,10
2013-10-30T00:00:00Z,El Salvador,ESL,Financial Institutions,FDC II,33879,Federacion de Cajas de Credito y de Bancos de los Trabajadores SC de RL,Active,NA,NA,20,NA,20
2013-10-29T00:00:00Z,Chile,CHL,Financial Institutions,BICE RE,33707,Banco Bice,Active,NA,NA,75,NA,75
2013-10-28T00:00:00Z,Guinea,GUI,Financial Institutions,Banque Internationale pour le Commerce et l'Industrie de la Guinee,33502,RISK SHARING FACILITY BICIGUI,Active,NA,2.49,NA,NA,2.49
2013-10-28T00:00:00Z,India,IND,Financial Institutions,Gaja II,33897,GAJA CAPITAL FUND II LIMITED,Active,NA,NA,NA,25,25
2013-10-25T00:00:00Z,Romania,ROM,Manufacturing,Timisoara Muni,31884,MUNICIPALITY OF TIMISOARA,Active,NA,NA,46.71,NA,46.71
2013-10-25T00:00:00Z,Romania,ROM,"Telecommunications, Media, and Technology",TeamNet Romania,32630,S.C. TEAMNET INTERNATIONAL SA,Active,NA,NA,13.61,6.8,20.41
2013-10-25T00:00:00Z,Turkey,TUR,"Telecommunications, Media, and Technology",Logo,33645,LOGO YAZILIM SANAYI VE TICARET ANONIM SIRKETI,Active,NA,NA,9.81,2.7,12.51
2013-10-25T00:00:00Z,Mexico,MXC,Financial Institutions,Capital Indigo,34031,INDIGO 1 FICAP,Active,NA,NA,NA,10,10
2013-10-24T00:00:00Z,Turkey,TUR,Infrastructure,Mersin Port,33943,MERSIN ULUSLARARASI LIMAN ISLETMECILIGI ANONIM SIRKETI,Active,NA,NA,75,NA,75
2013-10-23T00:00:00Z,China,CHA,Agribusiness and Forestry,Sinofarm,34001,"Beijing SinoFarm Stud Livestock Co., Ltd.",Pending Approval,NA,NA,20,10,30
2013-10-21T00:00:00Z,Latin America Region,LAC,Health and Education,MD Radiation,33449,"Medical Developers, LLC",Completed,NA,NA,5,NA,5
2013-10-21T00:00:00Z,Country Name Pending,NA,Financial Institutions,Sesame MSME Financing Package,34023,Company Name Pending,Completed,NA,NA,250,NA,250
2013-10-18T00:00:00Z,Colombia,CLM,Financial Institutions,MovilRed,33942,TRANZA S.A.S,Active,NA,NA,NA,10,10
2013-10-18T00:00:00Z,Nepal,NEP,Infrastructure,Kabeli,30977,KABELI ENERGY LIMITED,Hold,NA,NA,19.3,NA,19.3
2013-10-15T00:00:00Z,Mexico,MXC,Agribusiness and Forestry,Acuagranjas Exp.,34073,"Acuagranjas dos Lagos, S.A. de C.V.",Completed,NA,NA,10,NA,10
2013-10-11T00:00:00Z,Philippines,PHL,Financial Institutions,RCBC Short Term,34115,RIZAL COMMERCIAL BANKING CORPORATION,Completed,NA,NA,30,NA,30
2013-10-10T00:00:00Z,Brazil,BRA,Infrastructure,Enel Wind Brazil,33579,ENEL GREEN POWER BRASIL PARTICIPACOES LTDA.,Active,NA,NA,200,NA,200
2013-10-08T00:00:00Z,Mexico,MXC,Infrastructure,APM TEC II,31939,APM TERMINALS LAZARO CARDENAS S.A. DE C.V.,Active,NA,NA,100,NA,100
2013-10-07T00:00:00Z,Turkey,TUR,Agribusiness and Forestry,Chipita Turkey,32940,CHIPITA GIDA URETIM ANONIM SIRKETI,Completed,NA,NA,14.63,NA,14.63
2013-10-07T00:00:00Z,Eastern Africa Region,EAN,Financial Institutions,Kibo Fund II,32989,THE KIBO FUND II LLC,Active,NA,NA,NA,12.5,12.5
2013-10-03T00:00:00Z,Georgia,GEO,Infrastructure,Adjaristsqali Georgia LLC,33435,Adjaristsqali Georgia LLC(Limited liability Company),Active,NA,NA,71,34,105
2013-09-27T00:00:00Z,Kyrgyz Republic,KGZ,Financial Institutions,KICB MSME2,32741,Kyrgyz Investment and Credit Bank CJSC,Completed,NA,NA,10,NA,10
2013-09-27T00:00:00Z,Paraguay,PAR,"Oil, Gas, and Mining",President Energy,33842,PRESIDENT ENERGY PLC,Active,NA,NA,NA,24.04,24.04
2013-09-25T00:00:00Z,Ukraine,UKR,Manufacturing,GNG Syndicate,33721,"Kontsern Galnaftogaz, Publichne AT",Active,NA,NA,15,NA,15
2013-09-25T00:00:00Z,Nigeria,NIR,"Tourism, Retail, and Property",Jabi Lake Mall,33877,ACTIS JABI LAKE MALL DEVELOPMENT COMPANY LIMITED,Active,NA,NA,9,1,10
2013-09-20T00:00:00Z,MENA Region,EMN,Infrastructure,ACWA Equity,33736,INTERNATIONAL COMPANY FOR WATER AND POWER PROJECTS,Active,NA,NA,NA,99.99,99.99
2013-09-20T00:00:00Z,Turkey,TUR,Manufacturing,Cimko Cement II,33753,CIMKO CIMENTO VE BETON SANAYI TICARET ANONIM SIRKETI,Active,NA,NA,40,NA,40
2013-09-18T00:00:00Z,Country Name Pending,NA,Manufacturing,RF Project,33426,Company Name Pending,Hold,NA,NA,NA,NA,NA
2013-09-12T00:00:00Z,Russian Federation,RUS,Financial Institutions,NBD SME Loan2013,33859,PUBLIC JOINT STOCK COMPANY NBD BANK,Completed,NA,NA,13.7,NA,13.7
2013-09-06T00:00:00Z,Nigeria,NIR,Financial Institutions,ABN MF Bank Loan,33591,AB MICROFINANCE BANK NIGERIA,Completed,NA,NA,5,NA,5
2013-09-05T00:00:00Z,Nigeria,NIR,Infrastructure,Azura Edo IPP,32859,AZURA POWER WEST AFRICA LTD,Active,NA,NA,155,NA,155
2013-09-04T00:00:00Z,Morocco,MYC,Financial Institutions,FBPMC,33262,Attawfiq Micro-Finance,Active,NA,NA,20,NA,20
2013-09-04T00:00:00Z,Gabon,GAB,"Oil, Gas, and Mining",VAALCO III,33781,"VAALCO GABON (ETAME), INC.,",Completed,NA,NA,65,NA,65
2013-08-29T00:00:00Z,Russian Federation,RUS,Manufacturing,Borets II,34065,BORETS INTERNATIONAL LTD,Active,NA,NA,NA,18,18
2013-08-28T00:00:00Z,Panama,PAN,Financial Institutions,QBE Equity 2,34052,ISTMO COMPANIA DE REASEGUROS INC,Active,NA,NA,NA,4.5,4.5
2013-08-27T00:00:00Z,Nicaragua,NIC,Financial Institutions,FDL Nicaragua,28799,FONDO DE DESARROLLO LOCAL,Completed,NA,NA,5,NA,5
2013-08-27T00:00:00Z,Indonesia,INS,Financial Institutions,Danamon SME,32311,"BANK DANAMON INDONESIA, PT TBK",Completed,NA,NA,75,NA,75
2013-08-27T00:00:00Z,Mongolia,MNG,Financial Institutions,Khan Bank AMC Cap Fund,33515,KHAN BANK LLC,Active,NA,NA,NA,NA,NA
2013-08-27T00:00:00Z,Mexico,MXC,Agribusiness and Forestry,Puertas Finas II,33550,"PUERTAS FINAS DE MADERA MONTEALBAN, S.A. DE C.V.",Active,NA,NA,13,NA,13
2013-08-26T00:00:00Z,Dominican Republic,DOM,Financial Institutions,FONDESA Gender F,33857,"FONDO PARA EL DESARROLLO, INC. - FONDESA",Completed,NA,NA,4.69,NA,4.69
2013-08-22T00:00:00Z,Pakistan,PAK,Infrastructure,Metro Power Company Limited,33496,METRO POWER COMPANY LIMITED,Active,NA,NA,22.5,3.26,25.76
2013-08-16T00:00:00Z,Brazil,BRA,Agribusiness and Forestry,Asa Alimentos,32759,ASA PARTICIPACOES E ADMINISTRACAO LTDA.,Active,NA,NA,19.72,NA,19.72
2013-08-16T00:00:00Z,Russian Federation,RUS,Financial Institutions,TCB EE Loan,33690,OAO TRANSKAPITALBANK,Completed,NA,NA,50,NA,50
2013-08-15T00:00:00Z,World Region,WLD,Manufacturing,Fluidic,33274,"FLUIDIC, INC.",Active,NA,NA,NA,7,7
2013-08-13T00:00:00Z,Tajikistan,TJK,Financial Institutions,FINCA Tajikistan,33453,MICROCREDIT DEPOSIT ORGANIZATION FINCA LIMITED LIABILITY COMPANY,Completed,NA,NA,1.5,NA,1.5
2013-08-02T00:00:00Z,Turkey,TUR,Health and Education,Astra Dorms,33528,ASTRA YAPI VE ISLETMECILIGI SANAYI VE TICARET ANONIM SIRKETI,Active,NA,NA,NA,10.27,10.27
2013-08-02T00:00:00Z,Romania,ROM,Infrastructure,Botosani Heating,33606,MUNICIPALITY BOTOSANI,Completed,NA,NA,10,NA,10
2013-08-02T00:00:00Z,Turkey,TUR,Health and Education,OzU II,34009,OZYEGIN UNIVERSITESI,Completed,NA,NA,25,NA,25
2013-07-31T00:00:00Z,Turkey,TUR,Financial Institutions,Seker Sub,33922,SEKERBANK TAS,Completed,NA,NA,50,NA,50
2013-07-30T00:00:00Z,Jordan,JOR,Financial Institutions,FINCA Jordan,31217,FINCA JORDAN,Completed,NA,NA,2,NA,2
2013-07-30T00:00:00Z,Uzbekistan,UZB,Financial Institutions,Hamkor Bank SL,33596,HAMKORBANK JSCB,Completed,NA,NA,7.5,NA,7.5
2013-07-29T00:00:00Z,Chile,CHL,Infrastructure,Alto Maipo,31632,Alto Maipo SpA,Completed,NA,NA,150,NA,150
2013-07-22T00:00:00Z,Colombia,CLM,Infrastructure,TCBuen II,32481,SOCIEDAD PORTUARIA TERMINAL DE CONTENEDORES DE BUENAVENTURA S A,Completed,NA,NA,25,NA,25
2013-07-19T00:00:00Z,Philippines,PHL,Financial Institutions,Altus,31942,ACP Investments One Inc.,Active,NA,NA,41.17,0.15,41.32
2013-07-19T00:00:00Z,Mexico,MXC,Financial Institutions,CS Mexico Credit Opportunities Trust,32407,CREDIT SUISSE MEXICO OPPORTUNITIES TRUST,Active,NA,NA,NA,50,50
2013-07-19T00:00:00Z,Russian Federation,RUS,Manufacturing,KuAz Expansion,33302,KUIBYSHEVAZOT PAO,Active,NA,NA,75,NA,75
2013-07-17T00:00:00Z,Morocco,MYC,Agribusiness and Forestry,Zalagh,32390,ZALAR HOLDING SA,Active,NA,NA,NA,24,24
2013-07-09T00:00:00Z,Colombia,CLM,Financial Institutions,CF Amalia sub-debt Colombia,32916,ITAU CORPBANCA COLOMBIA SA,Active,NA,NA,42.5,NA,42.5
2013-07-08T00:00:00Z,Africa Region,AFR,"Oil, Gas, and Mining",Delonex Energy,33557,DELONEX ENERGY UK LIMITED,Active,NA,NA,NA,60,60
2013-07-08T00:00:00Z,Russian Federation,RUS,"Telecommunications, Media, and Technology",Lamoda Russia,34026,Lamoda GmbH,Completed,NA,NA,NA,13.24,13.24
2013-07-02T00:00:00Z,Cote d'Ivoire,IVC,Financial Institutions,GTST SIR,33538,RISK SHARING FACILITY SOCIÃ‰TÃ‰ IVOIRIENNE DE RAFFINAGE,Completed,NA,50,50,NA,100
2013-07-01T00:00:00Z,Uganda,UAN,Infrastructure,Umeme Capex,33500,UMEME LTD,Active,NA,NA,70,NA,70
2013-06-24T00:00:00Z,Cote d'Ivoire,IVC,Infrastructure,Ciprel IV,31833,COMPAGNIE IVOIRIENNE DE PRODUCTION D'ELECTRICITE,Active,NA,NA,132.54,NA,132.54
2013-06-21T00:00:00Z,Romania,ROM,Financial Institutions,UniCredit Rom,33733,UNICREDIT BANK SA,Active,NA,NA,74.98,NA,74.98
2013-06-20T00:00:00Z,Mexico,MXC,Financial Institutions,E Factor Network,33270,"E Factor Network, S.A. de C.V.",Active,NA,NA,NA,5,5
2013-06-19T00:00:00Z,Mexico,MXC,Financial Institutions,CAMESA II,33639,"Consejo de Asistencia al Microemprendedor, S.A. de C.V., S.F.",Completed,NA,NA,14.06,NA,14.06
2013-06-17T00:00:00Z,Latin America Region,LAC,"Telecommunications, Media, and Technology",Dafiti Latam,33609,Dafiti Latam GmbH & Co. Beteiligungs KG,Completed,NA,NA,NA,19.6,19.6
2013-06-11T00:00:00Z,MENA Region,EMN,Infrastructure,Renaissance MCB,33121,RENAISSANCE SERVICES SAOG,Completed,NA,NA,0,30,30
2013-06-11T00:00:00Z,Senegal,SEN,Infrastructure,Tobene,33841,TOBENE POWER SA,Active,NA,NA,41.4,4.83,46.22
2013-06-10T00:00:00Z,Turkey,TUR,Manufacturing,SOCAR Turkey Aegean Refinery,30867,STAR RAFINERI ANONIM SIRKETI,Hold,NA,NA,NA,NA,NA
